id,textOriginal,authorChannelId,authorDisplayName,likeCount,publishedAt
UgwQurT3bGhDB9YeeuR4AaABAg,Put that on Skibidi that you love me bbg🤪,UCM-cKX696eqFWMh3I6cBlOA,@MahoragaTheOppStoppa,0,2024-05-26T20:10:08Z
UgwCBID4KAZyhsUBadd4AaABAg,f,UCE8Kjd0mOP84cQ_bpUpbH_Q,@TTV_GeorgeOnRL,0,2024-05-26T20:10:09Z
Ugwrbcwqz0tnIGfVp_t4AaABAg,❤ imma touch myself,UCImzDZybBpc4pPJYbGMTnHg,@justinelpapu7014,0,2024-05-26T20:10:12Z
Ugw7owlvK7B5PnQ7opR4AaABAg,0 views in 10 seconds? Bro fell off,UCiS4FFX4cdfHrS_sucqAUkw,@GoofyGoldenToes,0,2024-05-26T20:10:08Z
UgwHzNfQ4QCF8w8bxtR4AaABAg,Say on skibidi 😠,UCVu6LNam5561toIiy1QYWGg,@Hotaustraliantree,0,2024-05-26T20:10:11Z
A3uxuq_FBZ6A3xamdb85VN,@UTUBETROLLPOLICE_LoganFloor.2 Beep boop,UCpacBq5vlN-z-c9RjaFExwA,@Octopus2480,0,2024-05-27T20:45:53Z
A3uyEdFcox1A434meGIGJ9,BERNARD HILL AT THE END 🔥🔥🔥🔥💯💯💯💯💯💯🗣️🗣️🗣️🗣️🗣️🗣️,UCHWhgNaOfjVhY3avmiyHy0w,@dannadelapaz118,0,2024-05-30T09:12:13Z
A3uyEdFcox1A46rgyEOtWD,@@MemeZeeI ain’t reading allat,UConh0Uc9c8P1J1li1j5sYFA,@Metal_Bat_Goat,0,2024-05-31T20:26:04Z
UgwcqTNauBjw1pM73jx4AaABAg,Haha first,UC4fnNJTERbFQM0CiaGbEobw,@kuko7754,0,2024-05-26T20:10:15Z
UgwgU169RrgTtNCEFAt4AaABAg,Hi,UCuJ7Q-xSJQ8QxqU1hmimd0w,@VerseYT15,0,2024-05-26T20:10:15Z
A3uxuq_FBZ6A3vKcvklrmW,@UTUBETROLLPOLICE_LoganFloor.2oil up idgaf if you’re a kid,UCrJKBULHNCbJTnaEb6B1RRA,@Deluxecheese35,0,2024-05-26T23:37:32Z
Ugz4a436p8WBSKxf5oZ4AaABAg,Put that shit on skibidi... Go on.. i'll wait..,UCOjjQKgl5hrkXzCO6Zz4egg,@user-sq6lo3zi7x,0,2024-05-31T18:41:28Z
A3uxus2HQKZA3xJHHtvmcD,Rizz. Rizz,UCTMEGWsJYnFC-TWUvSCxcXA,@Watermeloncat6000,0,2024-05-27T18:04:11Z
UgyIZBdaG7qxIJiWrgt4AaABAg,Skibidi toilet rizz in ohio,UCc7cYqXoemshDGH52lOiOdQ,@Palitapka,0,2024-05-30T02:45:25Z
Ugyrd21srthIxNbrzCV4AaABAg,SAY IT ON SKIBIDI,UCIYpZStTXadtt2gv9fEDRBg,@editmisteredit,0,2024-05-26T20:10:17Z
