id,textOriginal,authorChannelId,authorDisplayName,likeCount,publishedAt
UgwHii4M-UtOq5dtrM14AaABAg,Jawaku kui mb nik.. Kulon progo😍😍,UC4b6THulrSfpnn70CMvdP2g,@fureelouis2230,3,2019-04-29T22:56:12Z
Ugw2lT2ybBGibRbnJml4AaABAg,Semua anaknya Mb Nik dan Papa nya pantes bngt jd model mb,UCeqz-TF6CStrCrM7I5OIy7A,@rusmiyati6988,2,2019-04-29T22:48:52Z
UgzDZ5WOynAkqbFkn2R4AaABAg,"Indonesia keren mbak nik, nextime libur kepadang ya mbak nik...",UCyL0dvHqHwZMafQQs2b69QA,@linajodhilinajodhi2883,2,2019-04-29T23:24:59Z
UgxxyzFhtwkxxgDQoRt4AaABAg,saikung hadir mbk nik asli q wong kediri,UCA6Eulo4Q-XD2X1VPGlo29w,@ulfamariatul8589,2,2019-04-29T23:15:24Z
UgzY5nVTFC2QamUa4at4AaABAg,"Selamat pagi mb nik and family 
Liburan seru banget ya di yogyakarta,salam buat Daniel, Casey, n Sasa 😍😘
Pakde Paul Jan lucu banget mb nik actionnya,😂 nice a picture🤗",UCxfYzHpnJZd5R1ofcFVoSCA,@nur_2335,2,2019-04-29T22:33:24Z
UgwvKFMK4YHYZSYQdGl4AaABAg,"Assalamualaikum mbak nik...
Suka sama pembukaannya lagunya take my hand 😚😚",UC6CZ08Ng5G8Cdnn_Q2UDQwQ,@rianawalle6668,2,2019-04-30T02:58:52Z
8uKbDvLZa6a8ucjthG3xQo,Betul,UClY0cv41TIvZAhyak-7X-0g,@user-ui8fi7vi4u,2,2019-05-07T11:38:16Z
8uKbDvLZa6a8uckqaBWITo,Klu setiap hri naik turun diat mba  bisa langsin sehat badan,UClY0cv41TIvZAhyak-7X-0g,@user-ui8fi7vi4u,2,2019-05-07T11:46:35Z
Ugzuj5hGRwuNFvFiJlt4AaABAg,"SLmt pg Mb Nick , & keLuarga  sLmt menikmati Indahnya aLam Indonesia",UCGYc9XCbcELku7VpT8BhCpQ,@sriesuhartini2227,2,2019-04-29T23:27:19Z
8uKbDvLZa6a8uLiF4kRrHx,Manut,UCNAnmrebCUOp9BVZlLoKHJA,@kuntos4022,2,2019-04-30T11:37:31Z
UgzE7dx34Zz8BKhULwJ4AaABAg,Wah pak de Dobson keren..  Ra wedi blas,UCJTd9WzHGaHs-l7kFrgLsWQ,@alizarayhan9131,2,2019-04-29T23:16:59Z
UgyMEjA2LkHxjcJgMxl4AaABAg,"Mantab mbak, dolane tko nggonku... Kalibiru..",UCOMGP9OISuYWgZ2VSt4HoIg,@jakebarbarchannel9723,2,2019-04-29T22:39:54Z
Ugz_yicRb58O_kuI_eV4AaABAg,SLmt pg .... Mb Nick  sLmt ber acktivitas bersama keLuarga puas - puasin   Liburan  menikmati Indahnya aLam Indonesia,UCGYc9XCbcELku7VpT8BhCpQ,@sriesuhartini2227,2,2019-04-29T23:23:57Z
Ugz6FGI8NMUB2oaiKiV4AaABAg,Cassandra..good job😍,UCxYD_UkZw4DZhik7YaRYg_w,@maftukahfarhan3719,2,2019-04-30T13:33:44Z
UgxX81glsadv7NzWNHh4AaABAg,Sumpah aku ngilu sampek siir-sir ran jantung ku liat eksenya pakde mbak Nik..bener2 liatnya jantunggan dewe,UC4nnZamfe4jBHhBKHhRPZAA,@emisuroso8555,2,2019-04-30T13:42:11Z
8uKbDvLZa6a8xao4jt4-Pp,Setuju juga,UCbE6L_yzbFO7iMjf-GLjUyQ,@poetifitriaramadhani947,2,2019-07-20T07:10:34Z
UgzBJDXfp9k3jDaTOBl4AaABAg,Ya Allah aq yg deg2an lihat casandra naik tangga itu.mashaAllah berani banget hebat,UCsEC2uoRrnNRa3HedFgWQsQ,@abdarhuma113,2,2019-04-30T02:53:23Z
UgyMf3OCyG_tX4hVV414AaABAg,Kalibiru foto fantastik..👍,UCBrxdHgkuL306wQSjlQOQDQ,@riasulastri2399,2,2019-04-29T23:45:27Z
Ugzp1iSRn4HC3fQQpwd4AaABAg,"Wa'ngalaikumssalam wr wb..indahnya pemandangan ..anak"" mbk Nik yg comel"" tp s dgr nafas mbk Nik MCM kuesel eram mcm jalan tanjak.an 😁😁...tp smgt MBK Nik..happy holidays,...",UCMInqPobQFkCNZn3FFJsFag,@suvsysusy5689,2,2019-04-30T01:06:47Z
8uKHGcMuWA98uKo2-sPO7E,"Yash, i love Cassandra so much❤",UCDKF9KkRkyHi2EMFZ_f-y-g,@sugarcandy732,2,2019-04-30T03:08:55Z
8uKFnfu0oKl8uLGgmn4dQa,Anastasya Teressa,UCjpP8pVohaFYltHiu4IxERw,@yuliasmadiun227,2,2019-04-30T07:28:02Z
