Comment_ID,Author_ID,Author,Text,Likes,Comment_Date
7330206474985636613,6838152743565329409,santosanasrullah_,kirainn aaa kasiaaan aaaa😂,0,2024-01-31T17:25:08Z
7330205868687360774,6794513308424848385,donyyaja_,yg bawah 2mtr an dalam nya kalo kolam yg diatas enak bgt.,0,2024-01-31T17:22:54Z
7330201462687302405,6925281848638489601,rhrdn7,masih ada ga ya sungai yg bersih kyk gini?,0,2024-01-31T17:05:42Z
7330200570366444294,6848591500902138882,shortydidiww_,"kakkk aku pas kesini tutup sedih bgt, pas Jogja lagi habis ujan deres deresnya😭",0,2024-01-31T17:02:18Z
7330192068449059590,6970692189287187458,bagasapryanto,kmarin aku juga kesungai mudal tp kok ini beda ya,0,2024-01-31T16:29:15Z
7330189763662136070,7070785745918149633,roman57154,bukanya di Kulonprogo,0,2024-01-31T16:20:18Z
7330180658590925574,7035328740256121857,singgahmacanan,yg ke jogja ayo mampir sini 😳,0,2024-01-31T15:44:54Z
7330180831821054726,6698640496711468033,alvitaherawati,"pernaah mau nyemplungg eh keduluan ada ularr yang nyemplungg, alhasill gajadii berenang🤣",0,2024-01-31T15:45:45Z
7330178818429108997,7252868175459959814,naevca,@m jogja maneh 🙈,0,2024-01-31T15:37:57Z
7330174939762295557,6878248506759906305,mayaajja266,ada tempat campnya juga ndak kak ?,0,2024-01-31T15:22:44Z
7330171413661287174,6727850489244025858,intanpermula,Masuk list,0,2024-01-31T15:09:03Z
7330166185259991814,7079262147700163610,edward_sumner,Uapike nggone,0,2024-01-31T14:48:46Z
7330162854266700550,6783570535055016961,sxxshine,cakep benerrrr😭,0,2024-01-31T14:36:04Z
7330162219356832518,6518388606623552512,aysty_,@Rzprsyn gassss,0,2024-01-31T14:33:24Z
7330162771922797318,6991726792747353093,azizaeyy,aaaaa mw kesini 🥲,0,2024-01-31T14:35:30Z
7330161629705896709,6701587979805377538,patrick.star.comm,tahun baru kemarin kesitu full kayak waterpak,0,2024-01-31T14:31:23Z
7330160204959138566,6745634991151907842,sanndduuii,ada penginapan nya nggk ya min?,0,2024-01-31T14:25:41Z
7330139062948840197,6758739775354045442,fi_fin,Alhamdulillah sudah kesini..😍😍😍,0,2024-01-31T13:54:55Z
7330151858541642501,6867325242977633285,maeeeeeliana,"udah ke sana bareng ayang🥰
tempat nya emang se bagus itu😍",0,2024-01-31T13:53:19Z
7330148563605717766,6835201000656798721,diana_edr,Udah pernah kesini🥰,0,2024-01-31T13:40:33Z
7330145179213759237,6896045805783745537,anachasya,@🤞 editin,0,2024-01-31T13:27:25Z
7330145023696061190,6980247102824252418,skrngrmnnda.ang,dingin bangettttt ituuuu,0,2024-01-31T13:26:40Z
7330139010452898565,6924323403920016385,rap835,udah kesini dan emang cakep 😁,0,2024-01-31T13:03:21Z
7330131094337979142,6529955487378767873,xzxzxzx9,rindu kesini,0,2024-01-31T12:32:42Z
7330128870404391685,6903595352231937026,reinotren,@alfibtfn gas g cinta,0,2024-01-31T12:24:00Z
7330119978164945669,6847834921193817089,larasefian_,dinginnya gakuattt,0,2024-01-31T11:49:30Z
7330119338152755974,6788755720188969986,mangoketanku,aaaa kangennn bgtttttt kesini😭,0,2024-01-31T11:47:07Z
7330117566415438598,6791830363599930370,sef.189,tepat satu th lalu kesini,0,2024-01-31T11:40:09Z
7330109364021838598,6978350560308495361,xxnoiaaaaax,kangen kesini sm mantan huwaaaa 😭😭,0,2024-01-31T11:08:19Z
7330107159802462981,7223786224459760667,tolokbsegsb,rapsodi,0,2024-01-31T10:59:53Z
7330103990884107013,7301879624342471686,icecoffeearen_,phobia aer kaya gt takut ada uler,0,2024-01-31T10:47:32Z
7330098878936744709,7191785228024628225,def022,aku pernah kesitu tp dulu blm sebagus inii😭,0,2024-01-31T10:27:32Z
7330091477845099270,6661041960281358337,c0mplicateddd,"@Apaaaaan bagus ini, airnya dingin seger",0,2024-01-31T09:58:58Z
7330089432760206085,6609930843585675265,_sarrah27,ini dimana ya.,0,2024-01-31T09:50:56Z
7330087271012254470,7050322516942734337,hirrrrtta,@veniiokt ajak aku flis😁,0,2024-01-31T09:42:37Z
7330082264631771909,6871543823501345793,daisydyyss,"Honest review emang bener² bagus banget tempatnya, dari atas ampe bawah viewnya keren. Airnya juga real biru gitu. Recommended banget ✨✨✨",0,2024-01-31T09:23:06Z
7329943820732154630,6699223822174667778,becaknabrak,jalannyaaaa😌,0,2024-01-31T00:25:51Z
7329919330233041669,6781633390469088257,ymnaka.okt,kangen kesini lagii,0,2024-01-30T23:42:10Z
7329883589842862853,6946585042143560705,_amoyyyyyyyyy,dah pernah ke situ aku 😭🙏,0,2024-01-30T20:32:11Z
7329853123089220357,7074065349416092673,angkelnya_abee,bulan depan kesini kira2 masih deras air nya spt ini gk ya min,0,2024-01-30T18:33:54Z
7330173434288767745,6543464507473346561,sulfa990,@PENYELAMAT IKAN LEMAS 🐟 jauh x?,0,2024-01-31T15:17:01Z
7330121641379283718,6968736925185393666,strandom31,kalau malam ada horor horor nya nggk,0,2024-01-31T11:56:04Z
7329846993868948229,7058535403641357338,ndahyadong,rono pas rame bgt😭,0,2024-01-30T18:10:10Z
7345979745072415494,7192920651655840770,aa_zzkkaaaniaa,pen kesitu cuma masi puasa takut air nya ke minum😭,0,2024-03-14T05:33:26Z
7330900678603293445,7074522480672539674,mocca_cino9,huhu ini to Sound nyaa🥺,0,2024-02-02T14:19:08Z
7330198222042333957,7238075333155587078,noviiiii1345,aku pernah renang di situ kelelep 🗿🗿,0,2024-01-31T16:53:12Z
7329806808616633093,6635595460965269505,hyeayu_,@𝖍𝖎𝖑𝖉𝖆 🫧,0,2024-01-30T15:34:23Z
7357542339185165062,6966069209576096770,mutiaeja,@Rezanudin saja,0,2024-04-14T09:22:12Z
7333227642960954117,6557994216822538245,nonaapinkyy,suegerrrr @lsnrsswdystt_,0,2024-02-08T20:48:43Z
7347965685295432453,6913839843369812993,hafila_1,@tata,0,2024-03-19T14:00:00Z
7330165692467692294,7013750714757399553,iffahnuramalia,@Ilham,0,2024-01-31T14:46:57Z
7360414606489830149,7069433299181585434,alaihimgambreng5,@yourbesti.id,0,2024-04-22T03:08:09Z
7330498993347035909,6884994334467687426,comedude_,@fikrisyaiful🐺,0,2024-02-01T12:20:18Z
7330081539373662984,6815086686616355841,asyatmadjaa,@tik,0,2024-01-31T09:20:17Z
7330061050139640581,6769545942104425474,wdyfbri,@eva,0,2024-01-31T08:00:47Z
7342817640606597893,7231961451174282266,ayangmuuu062,@angeliena @Alpi,0,2024-03-05T17:02:59Z
7341968083429851909,6971674391370073089,adies_171,@🦋,0,2024-03-03T10:06:16Z
7339221794761245446,7127959322151797762,yaamenggg,@yyyyyvta,0,2024-02-25T00:29:08Z
7339086696358986501,6648353509438046210,ditaaryani52,@Berrypop,0,2024-02-24T15:44:57Z
