Comment_ID,Author_ID,Author,Text,Likes,Comment_Date
7356842385496769286,7053447004957737985,inimarita0,@Eraa,0,2024-04-12T12:06:07Z
7356365907538150149,6824519759456748545,eyewashonly,@Hillevi 😳,0,2024-04-11T05:17:08Z
7355504657148510981,7221223321190581274,daniellges,@🍂,0,2024-04-08T21:34:59Z
7325680307466060550,6822113179884307457,ridhwan.07,@christaldevi5,0,2024-01-19T12:41:27Z
7324937903229174534,7144339269967217665,hamskuyyy__,😊😊😊,0,2024-01-17T12:40:27Z
7324735951149630213,6742650764243665921,tasyaanggitawd,@lla0ve.,0,2024-01-16T23:36:41Z
7321663938688041733,6921592059066811393,libra_yesa18,@shanty_pranatha,0,2024-01-08T16:55:43Z
7320689008261595909,7039590843297154075,adimasraditrasya1,🥰,0,2024-01-06T01:52:29Z
7320502982586647301,6825983985681368065,chandrabayu06,@kartikadewayani,0,2024-01-05T13:50:35Z
7320484765496263429,7012109252853613569,hdrrrr______,@xy,0,2024-01-05T12:40:00Z
7318003696634020613,6890145503226774529,nurulnsh,@ehehe,0,2023-12-29T20:12:07Z
7317639932146844422,6813592409172722690,annissaaa7,@leyahh27,0,2023-12-28T20:40:33Z
7317211649914749701,6810239599019148289,ch01gyu,@chise @taro and cheese,0,2023-12-27T16:58:34Z
7317152371901022982,6611107892307886081,nthniii4,@wu!an🦋_,0,2023-12-27T13:08:43Z
7316908698847347462,6792395753529721858,kangdolanpart7,@ninuninu,0,2023-12-26T21:22:55Z
7314253506335261445,7207070718369940482,estiiiinaaa,@wiiiiiiii,0,2023-12-19T17:39:27Z
7310772394242884358,6959916998583796741,ridwanw95,@lisachan099,0,2023-12-10T08:31:07Z
7310593840003924741,7071538094176404506,shitaaa581,@wafi🪐,0,2023-12-09T20:58:11Z
7304521945860457222,7150445895513965570,nebuladreamm,@Hehe,0,2023-11-23T12:16:14Z
7303121777697506054,6803686229944648705,butt3rfly___,@Dosporty.Store,0,2023-11-19T17:42:48Z
7301978660583310086,81357196182,__xselvvy,@septinh,0,2023-11-16T15:46:53Z
7301825651449840390,6993291781908825089,ftrya_2,@violeet,0,2023-11-16T05:53:05Z
7301182303706727174,6785828265678767106,anggitaraaaa,@hallosalsaa__,0,2023-11-14T12:16:43Z
7300577902149059333,7173510166041084929,obraljokmotor,@jokmotorcustum07,0,2023-11-12T21:11:12Z
7304218071454597894,6523381873568301057,estehpanasssssss_,@Cintaiususmu piee to wki wong boyolali rung tauuu blasssss,0,2023-11-22T16:36:56Z
7301925847061267205,6838412437289616386,barkibarik,Videomu dipake @Mas arta,0,2023-11-16T12:22:04Z
7306492324115219205,6930021128677983234,silentsorrow_,@rrrrr.bj mileh ndi met,0,2023-11-28T19:42:04Z
7303077002843177734,7228441720470930433,muhamat_thohir,Mantab,0,2023-11-19T14:49:05Z
7304559712518849285,7168840256875152385,titiknurhayati904,bikit ciluguk,0,2023-11-23T14:42:48Z
